Unnamed: 0,10percentage,12percentage,collegeGPA,English,Logical,Quant,Domain,ComputerProgramming,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,12GradAge,GradAge,Gender_f,Gender_m,12board_cbse,12board_icse,12board_n/a,12board_state,Degree_B.Tech/B.E.,Degree_M.Sc. (Tech.),Degree_M.Tech./M.E.,Degree_MCA,Specialization_CS,Specialization_EC,Specialization_EL,Specialization_ME,Specialization_other
train,90.01,82.83,76.0,465,370,450,0.842248322257836,445,469,1.7081,0.7119,0.3174,-0.995,0.2889,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,70.0,74.4,67.5,580,545,585,0.744758354008939,465,438,-1.5953,-0.4536,0.01,-0.8682,-0.0943,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,78.0,72.0,71.34,535,460,620,0.744758354008939,495,438,-0.3027,0.2124,-1.0659,0.2727,0.0973,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,57.0,69.6,61.06,510,530,510,0.486747008438193,475,376,0.8463,0.5454,1.0859,-1.7556,0.8637,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,76.0,86.0,65.78,415,340,500,0.824666400671332,325,315,0.7027,0.5454,0.9322,0.0192,-1.244,21,21,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
train,79.4,90.2,60.2,510,570,310,0.622642915849938,425,407,0.7027,0.5454,-0.6048,0.5262,0.8637,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,85.83,74.5,75.0,475,570,535,0.953899775079926,535,530,-0.159,0.5454,0.9322,-1.1218,0.0973,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,86.0,61.17,71.0,405,505,405,0.144789889482462,395,284,0.7027,-0.4536,-0.1437,-0.2344,0.0973,18,18,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,76.8,87.7,73.15,510,555,440,0.744758354008939,525,438,-0.159,-0.4536,0.1637,0.5262,-0.0943,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,80.0,83.6,71.36,625,560,635,0.953899775079926,535,530,-0.159,0.2124,-0.4511,-0.2344,-0.6692,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,83.5,87.2,79.95,580,615,510,0.953899775079926,485,530,0.5591,1.0449,-0.6048,0.7798,-1.0524,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,70.26,70.0,69.2,315,555,585,0.356536487724475,565,346,0.4155,-0.1206,-0.2974,-0.2344,0.0973,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,73.0,60.0,66.76,525,410,345,0.842248322257836,355,469,0.2718,0.7119,0.9322,-1.3753,0.0973,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,92.0,88.8,84.0,640,630,345,0.998876108102859,595,653,-0.7335,-1.1196,-1.0659,1.6672,0.0973,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,89.0,90.0,74.0,535,615,620,0.998876108102859,475,653,1.5644,1.3779,0.9322,-2.0092,-0.2859,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,90.2,80.9,73.4,370,450,380,0.356536487724475,335,346,0.2718,-0.4536,-1.527,-0.6147,0.8637,23,23,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,58.9,68.0,68.5,490,310,380,0.486747008438193,445,376,1.8517,0.2124,0.6248,-1.7556,-0.4776,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,77.0,68.0,83.33,300,510,370,0.356536487724475,385,346,0.1282,0.2124,1.3933,-0.4879,1.0554,20,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,79.4,68.3,76.0,590,510,470,0.744758354008939,415,438,-0.3027,-0.4536,0.3174,1.0333,-0.4776,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,76.0,68.7,77.7,350,340,440,-1.0,355,315,-0.3027,0.3789,0.3174,0.9066,0.2889,22,22,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
train,59.0,64.0,84.0,395,510,250,0.356536487724475,415,346,-0.3027,-0.6201,0.1637,0.7798,-0.2859,20,20,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,79.6,73.6,70.0,535,625,554,0.744758354008939,565,438,0.8463,0.3789,0.01,-1.3753,-0.4776,19,19,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,84.14,69.67,71.9,535,685,444,0.486747008438193,385,376,1.4208,1.0449,0.7785,-0.6147,0.4805,20,20,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
train,83.2,67.0,70.7,565,615,445,0.744758354008939,295,438,-1.4517,0.2124,0.1637,-0.7415,-0.8608,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,85.6,87.2,73.0,590,585,705,0.622642915849938,515,407,-1.0208,-0.6201,-0.7585,0.2727,-1.4356,21,21,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,85.0,78.0,77.0,325,415,310,0.486747008438193,405,376,-0.4463,-0.2871,-0.2974,-0.8682,0.8637,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,74.5,61.2,68.9,420,530,415,0.486747008438193,535,376,1.9953,1.0449,1.2396,-1.7556,0.4805,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,86.8,83.6,81.0,685,645,545,0.911395278391328,525,500,-0.159,1.2114,0.6248,0.0192,0.0973,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,68.0,60.2,76.0,580,540,525,0.486747008438193,405,376,1.2772,0.8784,0.1637,1.4136,1.247,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,87.7,95.2,69.96,450,555,445,0.744758354008939,455,438,-0.159,-0.4536,0.9322,-0.2344,-0.6692,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,71.1,67.4,67.4,510,545,370,0.356536487724475,445,346,1.2772,0.5454,-1.2196,0.9066,-0.0943,21,21,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,79.4,69.2,74.9,430,435,510,0.0800552813405495,455,253,0.7027,-0.6201,-0.6048,0.7798,-1.0524,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,79.85,72.0,61.0,630,460,415,0.622642915849938,475,407,-0.8772,-0.6201,-0.2974,-0.3612,0.4805,24,24,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
train,73.4,76.2,71.0,535,460,270,-1.0,-1,253,1.1336,-0.4536,-1.3733,0.2727,0.8637,22,22,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
train,68.9,74.0,88.0,475,605,475,0.622642915849938,445,407,-0.7335,-0.2871,0.7785,-1.2486,-0.6692,22,22,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,85.0,79.0,71.0,660,535,500,0.622642915849938,455,407,-0.159,0.5454,0.7785,-0.6147,0.2889,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,73.83,72.31,73.0,560,540,545,0.744758354008939,525,438,1.5644,1.0449,0.4711,0.7798,1.247,19,19,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,93.0,86.0,83.0,605,625,525,0.744758354008939,525,438,0.4155,0.0459,1.2396,-0.6147,-0.6692,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,64.8,69.4,73.8,465,475,385,0.356536487724475,525,346,0.1282,0.8784,-0.1437,-0.2344,0.2889,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,63.0,69.32,71.0,335,350,345,0.0800552813405495,355,253,1.1336,1.2114,0.6248,-1.2486,1.247,21,21,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
train,76.0,72.0,70.0,685,420,390,0.622642915849938,445,407,1.5644,0.7119,-0.4511,-1.2486,-1.4356,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,83.0,84.9,69.4,525,460,405,0.23780283983757,475,315,1.5644,1.5444,1.8543,-1.8824,1.0554,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,55.0,62.2,77.0,430,445,295,0.953899775079926,425,530,0.4155,-0.6201,-1.0659,0.0192,-2.0105,20,20,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
train,83.5,69.83,79.4,500,485,585,0.356536487724475,455,346,1.4208,1.0449,2.008,-1.5021,0.8637,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,71.2,70.0,72.0,570,445,535,0.744758354008939,455,438,0.2718,0.0459,1.3933,0.0192,0.8637,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,63.0,55.0,64.0,520,545,560,0.622642915849938,445,407,-0.159,0.3789,0.4711,1.4136,-0.2859,18,18,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,78.6,76.7,68.0,500,630,680,0.842248322257836,475,469,-0.4463,1.2114,0.4711,-1.1218,-0.6692,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,85.0,81.0,76.4,490,555,560,0.842248322257836,475,469,0.99,1.0449,0.7785,-0.4879,-0.0943,23,23,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,82.0,92.2,77.6,485,555,720,0.911395278391328,635,500,-0.5899,0.5454,0.7785,-0.2344,-0.4776,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,75.6,76.77,66.0,475,545,620,0.744758354008939,525,438,-2.1698,-0.4536,1.0859,1.794,1.0554,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,80.0,63.0,66.0,570,485,430,0.486747008438193,465,376,-1.1644,-0.6201,-1.9881,-0.1076,-1.6273,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,70.06,65.0,64.06,335,400,280,0.0409993103614119,495,223,-2.7443,-2.4516,-3.0639,-0.4879,-3.5434,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,69.0,82.0,73.0,300,560,605,0.356536487724475,485,346,1.5644,1.3779,1.3933,0.3995,1.6302,19,19,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,90.4,88.2,77.9,755,540,630,0.953899775079926,495,530,-0.3027,0.7119,-0.4511,0.7798,0.4805,22,22,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,81.0,67.0,65.0,430,340,415,0.744758354008939,475,438,-1.0208,-0.9531,0.01,1.0333,-0.8608,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,84.0,85.0,73.4,640,605,605,0.911395278391328,575,500,-0.0154,0.5454,0.4711,-0.4879,-0.0943,21,21,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
train,71.0,59.4,67.0,515,565,655,0.953899775079926,565,530,0.51,-0.0842,-0.8157,-0.0552,0.0284,19,19,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,72.0,68.0,70.0,315,395,320,0.356536487724475,495,346,-0.5899,-0.6201,-0.1437,0.0192,-2.0105,19,19,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,90.0,83.2,88.1,630,580,560,-1.0,465,284,0.5591,0.5454,0.1637,-0.3612,1.0554,19,19,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
train,86.4,83.2,74.25,615,605,680,0.943272157866555,-1,407,-1.0208,-0.2871,-0.2974,1.4136,0.8637,20,20,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
train,67.42,85.5,75.04,590,520,605,0.842248322257836,515,469,0.1282,-0.4536,-0.2974,0.5262,-2.0105,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,72.0,69.8,67.84,420,385,440,0.23780283983757,395,315,0.5591,0.3789,0.9322,-0.7415,-0.0943,21,21,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,72.0,67.0,62.0,370,370,320,0.144789889482462,405,284,0.1282,1.0449,0.9322,1.9207,1.247,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,84.16,81.7,66.07,440,485,605,0.978799292641428,495,561,1.8517,0.7119,1.0859,-0.7415,-0.2859,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,76.2,63.8,66.0,455,455,465,0.144789889482462,335,284,-1.308,0.3789,-0.9122,0.2727,0.0973,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,71.5,68.0,69.0,450,620,430,0.486747008438193,405,376,-1.8825,0.5454,0.4711,2.6814,-1.0524,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,84.0,87.7,70.02,510,420,320,-1.0,385,284,1.9953,0.5454,0.1637,0.5262,0.6721,22,22,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
train,71.5,70.0,81.3,535,510,475,0.744758354008939,525,438,0.99,0.0459,-0.1437,0.0192,0.4805,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,74.5,69.5,85.0,440,510,665,0.911395278391328,465,500,1.2772,0.7119,1.547,-0.1076,1.0554,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,76.64,61.16,61.48,535,455,355,0.0409993103614119,425,223,-0.0154,0.3789,1.2396,-0.8682,0.8637,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,81.0,77.0,74.0,695,555,415,0.622642915849938,515,407,0.1282,0.8784,-0.2974,0.3995,-0.4776,21,21,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,61.69,60.66,77.5,440,605,520,0.356536487724475,575,346,0.5591,0.3789,0.6248,0.3995,-1.0524,20,20,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,88.8,70.04,76.0,650,680,485,0.356536487724475,415,346,-1.1644,0.0459,0.1637,-0.2344,-1.244,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,81.7,88.7,75.35,335,530,430,0.842248322257836,505,469,0.99,0.8784,0.9322,-1.3753,0.2889,21,21,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,65.3,74.0,89.0,505,555,715,0.953899775079926,585,530,0.2718,0.3789,-0.4511,0.3995,0.6721,19,19,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
train,64.57,49.67,81.48,380,560,455,0.486747008438193,565,376,-0.3027,-0.1206,-0.2974,0.7798,-1.0524,18,18,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,72.2,69.2,63.4,475,460,615,0.486747008438193,515,376,1.5644,0.5454,0.6248,-1.8824,0.4805,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,78.0,66.6,70.0,370,300,485,0.356536487724475,435,346,-0.5899,-3.1176,-0.7585,-0.2344,-2.5853,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,92.0,73.4,75.8,650,605,680,0.92879364903175,-1,438,0.2718,0.0459,0.3174,-0.7415,-2.2021,22,22,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
train,86.0,88.0,69.0,580,485,665,0.622642915849938,505,407,0.2718,0.0459,0.3174,0.0192,-0.4776,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,90.0,82.1,85.0,640,530,705,0.486747008438193,615,376,0.99,0.7119,-0.1437,-1.1218,0.8637,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,82.0,78.8,71.0,555,610,795,0.996744486852253,495,623,-0.3027,0.3789,-0.2974,-0.6147,-0.8608,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,59.71,54.14,74.2,265,420,310,0.144789889482462,295,284,-0.3027,-1.2861,0.7785,0.2727,-1.4356,18,18,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,73.2,57.6,68.2,475,505,375,0.622642915849938,-1,407,-0.0154,0.5454,0.7785,-1.5021,-1.0524,21,21,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
train,93.0,87.0,76.0,630,605,535,0.23780283983757,585,315,-0.5899,0.5454,-0.4511,-0.4879,0.8637,21,21,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,84.6,84.25,69.0,525,595,495,0.23780283983757,505,315,1.2772,1.2114,0.6248,-0.4879,-0.2859,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,69.0,83.0,71.64,500,420,430,0.744758354008939,375,438,0.5591,1.2114,0.7785,-1.1218,1.247,23,23,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,52.93,64.0,73.0,325,375,370,0.911395278391328,495,500,0.2718,-0.1206,0.3174,-1.8824,-0.4776,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,76.0,66.0,72.0,545,485,340,0.144789889482462,395,284,-0.159,0.8784,0.01,-1.1218,0.4805,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,89.0,80.0,65.6,595,545,500,0.744758354008939,465,438,-0.0154,-0.7866,1.2396,-1.8824,-1.8189,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,88.8,70.2,71.0,455,555,405,0.842248322257836,445,469,1.1336,0.0459,0.3174,-1.8824,-0.0943,22,22,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,76.5,81.8,76.4,380,645,620,0.991230625262871,675,592,0.5591,1.0449,0.1637,-1.7556,0.6721,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,85.4,71.6,84.0,555,620,575,0.911395278391328,725,500,-1.8825,0.5454,-1.3733,-0.2344,1.4386,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,91.4,81.2,73.0,755,640,740,0.998876108102859,685,653,-0.2632,0.8993,-0.4226,-0.3414,0.1275,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,82.4,69.16,84.0,615,470,470,0.744758354008939,365,438,0.5591,1.3779,1.2396,-0.995,0.2889,23,23,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
train,61.0,60.4,76.0,535,480,390,0.23780283983757,515,315,1.4208,1.7109,0.7785,-0.995,-1.4356,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,71.6,80.8,70.38,420,470,415,0.23780283983757,485,315,0.8463,1.2114,-0.6048,1.6672,-0.0943,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,74.0,70.0,75.3,450,495,575,0.486747008438193,544,376,-2.1698,-2.2851,-0.9122,0.3995,-3.1602,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,59.2,56.0,65.0,440,555,310,0.911395278391328,555,500,-1.4517,-1.1196,-0.6048,0.9066,-0.8608,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,89.0,71.0,65.2,615,530,465,-1.0,405,500,0.4155,0.8784,0.01,-2.3895,1.0554,20,20,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
train,68.0,64.0,61.12,415,400,265,0.0800552813405495,404,253,0.99,1.0449,1.7007,1.4136,0.8637,22,22,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
train,69.4,63.4,76.4,535,610,460,0.144789889482462,535,284,0.8463,0.8784,0.4711,-1.8824,0.4805,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,72.6,82.5,77.12,605,425,295,0.622642915849938,375,407,0.8463,1.3779,0.1637,-2.3895,0.2889,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,75.0,67.0,68.0,440,410,370,0.622642915849938,425,407,-0.3027,-0.2871,-1.0659,1.794,-0.8608,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,70.6,58.5,75.0,640,505,405,0.911395278391328,345,500,1.1336,1.3779,0.7785,-1.8824,-0.6692,23,23,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,81.25,75.85,81.0,545,530,630,0.622642915849938,755,407,0.5591,0.5454,0.4711,-0.6147,1.247,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,89.6,95.8,72.45,545,545,690,0.144789889482462,455,284,-0.0154,-1.9521,-1.527,0.1459,-2.9686,24,24,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,87.2,85.9,63.75,525,510,430,-1.0,465,438,0.1282,-0.1206,0.1637,0.5262,-0.0943,21,21,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
train,82.28,87.2,77.26,560,540,475,-1.0,655,500,0.2718,0.7119,1.3933,-2.2627,0.2889,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,60.0,66.0,60.0,555,440,310,0.356536487724475,385,346,0.7027,0.0459,0.4711,-0.995,-0.2859,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,65.0,56.0,67.37,465,560,365,0.842248322257836,465,469,1.4208,1.2114,0.6248,-1.7556,0.4805,20,20,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
train,89.6,85.7,71.9,490,495,355,0.23780283983757,395,315,0.5591,-0.7866,-1.527,-0.3612,0.4805,23,23,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,54.0,62.0,62.0,380,350,135,0.00275014510407798,385,130,-0.0154,-0.6201,-0.7585,-0.7415,0.0973,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,67.0,64.0,62.0,325,370,260,0.0409993103614119,315,223,0.5591,0.2124,0.9322,1.1601,1.4386,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,64.0,60.0,77.0,385,410,330,0.0800552813405495,355,253,-0.8772,-0.1206,1.3933,0.3995,0.2889,20,20,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,50.0,56.0,62.15,405,330,210,0.376059586651545,305,253,-0.159,-0.1206,0.3174,0.0192,0.2889,21,21,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
train,61.0,60.3,71.0,490,420,390,0.953899775079926,435,530,0.1282,0.2124,0.01,-0.4879,0.2889,16,16,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
train,91.21,79.9,61.89,525,520,595,0.486747008438193,415,376,-0.4463,-2.1186,0.1637,0.5262,-2.3937,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,65.0,57.8,68.0,475,470,320,0.23780283983757,415,315,0.5591,0.3789,-0.4511,-1.3753,0.0973,21,21,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,86.6,73.2,75.0,640,545,605,0.842248322257836,435,469,-1.5953,-0.9531,0.01,0.7798,0.4805,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,78.16,73.2,76.54,380,570,650,0.842248322257836,575,469,0.4155,-0.4536,0.4711,-1.2486,-0.0943,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,88.66,94.1,84.78,545,625,750,-1.0,475,438,0.8463,0.2124,-0.9122,-2.3895,-1.4356,23,23,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
train,78.0,68.0,63.5,625,485,235,0.842248322257836,315,469,-0.3027,0.2124,0.1637,0.1459,-0.0943,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,80.46,79.19,61.64,395,705,355,0.911395278391328,455,500,1.2772,0.7119,0.1637,-1.2486,0.8637,21,21,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
train,80.4,60.2,81.0,370,335,565,0.649389714846691,625,376,1.8517,0.0459,0.4711,0.2727,1.247,23,23,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
train,78.0,73.0,75.9,490,445,320,0.744758354008939,395,438,-0.4463,1.0449,-0.4511,-0.1076,0.0973,22,22,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,87.07,71.5,76.0,440,365,235,0.622642915849938,365,407,1.2772,-0.9531,0.3174,-1.6289,0.6721,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,71.0,60.0,88.9,520,510,780,0.486747008438193,535,376,1.2772,0.0459,1.2396,-0.6147,-0.2859,18,18,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,77.12,56.9,72.5,385,590,475,0.911395278391328,-1,500,0.8463,-0.4536,-0.1437,-1.1218,-1.244,19,19,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
train,63.0,60.0,64.0,370,280,250,0.356536487724475,315,346,0.99,-0.1206,-0.1437,-1.7556,-1.244,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,74.0,63.0,63.2,560,445,485,0.953899775079926,495,530,-0.3027,-0.4536,-1.3733,-0.3612,-0.2859,18,18,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,86.15,83.0,60.2,560,505,585,0.842248322257836,615,469,-0.5899,1.0449,-1.3733,-0.995,-0.4776,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,73.6,66.6,76.0,395,465,500,0.486747008438193,445,376,0.2718,1.3779,1.2396,0.1459,0.2889,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,64.53,75.0,74.33,435,515,325,0.842248322257836,485,469,1.4208,1.2114,-0.6048,-1.5021,1.247,20,20,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,73.0,65.0,76.0,450,460,355,0.144789889482462,415,284,0.4155,0.8784,0.9322,0.653,1.0554,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,80.0,66.66,64.06,535,425,320,0.356536487724475,515,346,-0.3027,0.2124,-1.527,-0.3612,0.2889,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,89.0,82.0,72.0,660,620,765,0.842248322257836,565,469,0.7027,1.2114,0.3174,-1.5021,-0.0943,22,22,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
train,86.46,85.57,62.88,500,620,720,0.842248322257836,645,469,-0.8772,0.7119,-1.527,-2.136,1.247,24,24,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,82.62,76.2,64.8,605,510,515,0.991230625262871,495,592,0.8463,0.3789,0.9322,-0.7415,0.8637,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,71.5,80.5,78.0,405,575,635,0.622642915849938,665,407,1.1336,1.3779,1.547,-1.3753,0.8637,20,20,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,88.0,69.83,67.57,560,445,405,-1.0,-1,376,-0.3027,-0.4536,-1.6807,-0.7415,-1.6273,21,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
train,84.0,78.8,67.27,700,640,510,0.996744486852253,675,623,0.8463,0.5454,1.2396,-0.7415,1.0554,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,70.0,84.0,71.0,675,480,570,0.23780283983757,495,315,0.99,0.7119,0.4711,-0.8682,1.0554,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,78.0,71.0,85.0,455,470,440,0.622642915849938,455,407,-1.7389,-3.6171,-1.9408,-0.3612,-5.686,20,20,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
train,79.0,76.0,68.0,415,500,415,0.622642915849938,405,407,0.5591,0.0459,-0.2974,0.2727,-1.0524,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,72.0,73.0,69.0,535,520,400,0.486747008438193,355,376,-0.159,-0.6201,-1.527,-0.4879,-1.8189,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,75.0,71.6,68.75,290,485,310,0.744758354008939,435,438,1.4208,0.2124,0.9322,-1.5021,1.247,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,62.0,63.0,61.0,455,340,440,0.0800552813405495,405,253,-0.159,-0.4536,0.01,0.3995,-1.0524,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
